Sample Number (10 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),gear (),brake (),gas (),bat (),temp (),fuel (),vel (),rpm (),odometer (),lat (),lon ()
151,1628275927451,1.0,0.0,0.0,0.0,23.75,612.0,1400.0,1446.0,0.0,0.0,0.0
152,1628275927547,1.0,0.0,0.0,0.0,23.75,611.0,1402.0,1449.0,0.0,0.0,0.0
153,1628275927659,1.0,0.0,0.0,0.0,23.5,611.0,1402.0,1449.0,0.0,0.0,0.0
154,1628275927756,1.0,0.0,0.0,0.0,23.5,612.0,1403.0,1449.0,0.0,0.0,0.0
155,1628275927868,1.0,0.0,0.0,0.0,23.75,611.0,1404.0,1451.0,0.0,0.0,0.0
156,1628275927963,1.0,0.0,0.0,0.0,23.75,611.0,1402.0,1450.0,0.0,0.0,0.0
157,1628275928060,1.0,0.0,0.0,0.0,23.75,611.0,1399.0,1446.0,0.0,0.0,0.0
158,1628275928172,1.0,0.0,0.0,0.0,23.75,611.0,1399.0,1447.0,0.0,0.0,0.0
159,1628275928268,1.0,0.0,0.0,0.0,23.5,611.0,1400.0,1447.0,0.0,0.0,0.0
160,1628275928363,1.0,0.0,0.0,0.0,23.5,611.0,1403.0,1449.0,0.0,0.0,0.0
161,1628275928475,1.0,0.0,0.0,0.0,23.75,611.0,1403.0,1450.0,0.0,0.0,0.0
162,1628275928571,1.0,0.0,0.0,0.0,23.75,611.0,1405.0,1450.0,0.0,0.0,0.0
163,1628275928684,1.0,0.0,0.0,0.0,23.25,610.0,1403.0,1450.0,0.0,0.0,0.0
164,1628275928779,1.0,0.0,0.0,0.0,23.25,611.0,1402.0,1449.0,0.0,0.0,0.0
165,1628275928875,1.0,0.0,0.0,0.0,23.25,610.0,1404.0,1450.0,0.0,0.0,0.0
166,1628275928987,1.0,0.0,0.0,0.0,23.25,611.0,1403.0,1449.0,0.0,0.0,0.0
167,1628275929083,1.0,0.0,0.0,0.0,23.5,611.0,1402.0,1450.0,0.0,0.0,0.0
168,1628275929179,1.0,0.0,0.0,0.0,23.5,610.0,1402.0,1450.0,0.0,0.0,0.0
169,1628275929291,1.0,0.0,0.0,0.0,23.25,610.0,1401.0,1449.0,0.0,0.0,0.0
170,1628275929386,1.0,0.0,0.0,0.0,23.25,610.0,1401.0,1449.0,0.0,0.0,0.0
171,1628275929500,1.0,0.0,0.0,0.0,23.5,611.0,1401.0,1448.0,0.0,0.0,0.0
172,1628275929595,1.0,0.0,0.0,0.0,23.5,610.0,1400.0,1448.0,0.0,0.0,0.0
173,1628275929690,1.0,0.0,0.0,0.0,23.75,610.0,1400.0,1447.0,0.0,0.0,0.0
174,1628275929803,1.0,0.0,0.0,0.0,23.75,611.0,1398.0,1445.0,0.0,0.0,0.0
175,1628275929901,1.0,0.0,0.0,0.0,23.0,608.0,1399.0,1446.0,0.0,0.0,0.0
176,1628275930011,1.0,0.0,0.0,0.0,23.0,609.0,1401.0,1448.0,0.0,0.0,0.0
177,1628275930106,1.0,0.0,0.0,0.0,23.25,610.0,1403.0,1450.0,0.0,0.0,0.0
178,1628275930204,1.0,0.0,0.0,0.0,23.5,610.0,1404.0,1449.0,0.0,0.0,0.0
179,1628275930316,1.0,0.0,0.0,0.0,23.5,610.0,1402.0,1450.0,0.0,0.0,0.0
180,1628275930412,1.0,0.0,0.0,0.0,23.25,609.0,1402.0,1447.0,0.0,0.0,0.0
181,1628275930507,1.0,0.0,0.0,0.0,23.25,609.0,1403.0,1450.0,0.0,0.0,0.0
182,1628275930620,1.0,0.0,0.0,0.0,23.75,610.0,1401.0,1448.0,0.0,0.0,0.0
183,1628275930715,1.0,0.0,0.0,0.0,23.75,609.0,1401.0,1448.0,0.0,0.0,0.0
184,1628275930811,1.0,0.0,0.0,0.0,23.5,610.0,1402.0,1448.0,0.0,0.0,0.0
185,1628275930922,1.0,0.0,0.0,0.0,23.5,609.0,1401.0,1449.0,0.0,0.0,0.0
186,1628275931018,1.0,0.0,0.0,0.0,23.0,609.0,1402.0,1449.0,0.0,0.0,0.0
187,1628275931131,1.0,0.0,0.0,0.0,23.0,609.0,1403.0,1450.0,0.0,0.0,0.0
188,1628275931226,1.0,0.0,0.0,0.0,23.5,609.0,1403.0,1450.0,0.0,0.0,0.0
189,1628275931324,1.0,0.0,0.0,0.0,23.5,609.0,1404.0,1450.0,0.0,0.0,0.0
190,1628275931434,1.0,0.0,0.0,0.0,23.0,610.0,1403.0,1449.0,0.0,0.0,0.0
191,1628275931532,1.0,0.0,0.0,0.0,23.0,609.0,1403.0,1450.0,0.0,0.0,0.0
192,1628275931642,1.0,0.0,0.0,0.0,23.75,610.0,1403.0,1451.0,0.0,0.0,0.0
193,1628275931741,1.0,0.0,0.0,0.0,23.75,609.0,1404.0,1453.0,0.0,0.0,0.0
194,1628275931835,1.0,0.0,0.0,0.0,23.5,609.0,1404.0,1450.0,0.0,0.0,0.0
195,1628275931947,1.0,0.0,0.0,0.0,23.5,609.0,1403.0,1450.0,0.0,0.0,0.0
196,1628275932044,1.0,0.0,0.0,0.0,23.75,608.0,1402.0,1449.0,0.0,0.0,0.0
197,1628275932139,1.0,0.0,0.0,0.0,23.75,608.0,1403.0,1450.0,0.0,0.0,0.0
198,1628275932251,1.0,0.0,0.0,0.0,24.0,609.0,1406.0,1452.0,0.0,0.0,0.0
199,1628275932347,1.0,0.0,0.0,0.0,24.0,609.0,1405.0,1453.0,0.0,0.0,0.0
200,1628275932443,1.0,0.0,0.0,0.0,22.5,608.0,1405.0,1453.0,0.0,0.0,0.0
201,1628275932554,1.0,0.0,0.0,0.0,22.5,608.0,1405.0,1452.0,0.0,0.0,0.0
202,1628275932651,1.0,0.0,0.0,0.0,23.75,607.0,1404.0,1452.0,0.0,0.0,0.0
203,1628275932762,1.0,0.0,0.0,0.0,23.75,609.0,1404.0,1451.0,0.0,0.0,0.0
204,1628275932858,1.0,0.0,0.0,0.0,23.5,609.0,1402.0,1449.0,0.0,0.0,0.0
205,1628275932954,1.0,0.0,0.0,0.0,23.5,608.0,1402.0,1450.0,0.0,0.0,0.0
206,1628275933066,1.0,0.0,0.0,0.0,23.0,608.0,1400.0,1448.0,0.0,0.0,0.0
207,1628275933161,1.0,0.0,0.0,0.0,23.0,608.0,1399.0,1447.0,0.0,0.0,0.0
208,1628275933275,1.0,0.0,0.0,0.0,23.5,608.0,1398.0,1445.0,0.0,0.0,0.0
209,1628275933371,1.0,0.0,0.0,0.0,23.5,608.0,1399.0,1446.0,0.0,0.0,0.0
210,1628275933465,1.0,0.0,0.0,0.0,23.5,608.0,1401.0,1447.0,0.0,0.0,0.0
211,1628275933578,1.0,0.0,0.0,0.0,23.5,608.0,1402.0,1449.0,0.0,0.0,0.0
212,1628275933674,1.0,0.0,0.0,0.0,23.75,608.0,1403.0,1450.0,0.0,0.0,0.0
213,1628275933770,1.0,0.0,0.0,0.0,23.75,607.0,1405.0,1452.0,0.0,0.0,0.0
214,1628275933882,1.0,0.0,0.0,0.0,23.75,607.0,1405.0,1452.0,0.0,0.0,0.0
215,1628275933978,1.0,0.0,0.0,0.0,23.75,607.0,1405.0,1451.0,0.0,0.0,0.0
216,1628275934091,1.0,0.0,0.0,0.0,23.75,607.0,1405.0,1452.0,0.0,0.0,0.0
217,1628275934186,1.0,0.0,0.0,0.0,23.75,607.0,1407.0,1453.0,0.0,0.0,0.0
218,1628275934281,1.0,0.0,0.0,0.0,22.25,608.0,1406.0,1453.0,0.0,0.0,0.0
219,1628275934394,1.0,0.0,0.0,0.0,22.25,606.0,1406.0,1453.0,0.0,0.0,0.0
220,1628275934491,1.0,0.0,0.0,0.0,23.75,607.0,1406.0,1453.0,0.0,0.0,0.0
221,1628275934586,1.0,0.0,0.0,0.0,23.75,607.0,1406.0,1454.0,0.0,0.0,0.0
222,1628275934698,1.0,0.0,0.0,0.0,23.25,606.0,1406.0,1452.0,0.0,0.0,0.0
223,1628275934794,1.0,0.0,0.0,0.0,23.25,607.0,1406.0,1453.0,0.0,0.0,0.0
224,1628275934907,1.0,0.0,0.0,0.0,23.5,606.0,1407.0,1453.0,0.0,0.0,0.0
225,1628275935001,1.0,0.0,0.0,0.0,23.5,607.0,1407.0,1454.0,0.0,0.0,0.0
226,1628275935097,1.0,0.0,0.0,0.0,24.0,606.0,1406.0,1453.0,0.0,0.0,0.0
227,1628275935210,1.0,0.0,0.0,0.0,23.5,607.0,1408.0,1453.0,0.0,0.0,0.0
228,1628275935306,1.0,0.0,0.0,0.0,23.5,606.0,1408.0,1456.0,0.0,0.0,0.0
229,1628275935402,1.0,0.0,0.0,0.0,23.75,605.0,1408.0,1453.0,0.0,0.0,0.0
230,1628275935514,1.0,0.0,0.0,0.0,23.75,606.0,1409.0,1454.0,0.0,0.0,0.0
231,1628275935611,1.0,0.0,0.0,0.0,23.5,606.0,1406.0,1452.0,0.0,0.0,0.0
232,1628275935721,1.0,0.0,0.0,0.0,23.5,606.0,1405.0,1451.0,0.0,0.0,0.0
233,1628275935817,1.0,0.0,0.0,0.0,23.75,605.0,1406.0,1453.0,0.0,0.0,0.0
234,1628275935913,1.0,0.0,0.0,0.0,23.75,606.0,1405.0,1451.0,0.0,0.0,0.0
235,1628275936025,1.0,0.0,0.0,0.0,23.5,607.0,1406.0,1452.0,0.0,0.0,0.0
236,1628275936121,1.0,0.0,0.0,0.0,23.5,606.0,1406.0,1453.0,0.0,0.0,0.0
237,1628275936218,1.0,0.0,0.0,0.0,23.5,605.0,1407.0,1454.0,0.0,0.0,0.0
238,1628275936330,1.0,0.0,0.0,0.0,23.5,606.0,1407.0,1453.0,0.0,0.0,0.0
239,1628275936425,1.0,0.0,0.0,0.0,23.25,605.0,1407.0,1452.0,0.0,0.0,0.0
240,1628275936539,1.0,0.0,0.0,0.0,23.25,609.0,1420.0,1466.0,0.0,0.0,0.0
241,1628275936634,1.0,0.0,0.0,0.0,23.5,611.0,1424.0,1470.0,0.0,0.0,0.0
242,1628275936730,1.0,0.0,0.0,0.0,23.5,614.0,1428.0,1476.0,0.0,0.0,0.0
243,1628275936840,1.0,0.0,0.0,0.0,23.5,616.0,1430.0,1478.0,0.0,0.0,0.0
